"","S","N","rt","subject","t","is.predictable"
"4532",40,5760,409.674170387717,23,68,0
"4533",40,5760,415.152684292023,23,69,0
"4534",40,5760,417.256290753596,23,70,0
"4535",40,5760,414.128710055672,23,71,0
"4536",40,5760,417.234292086517,23,72,0
"4537",40,5760,741.39936683477,24,1,0
"4538",40,5760,640.996715575196,24,2,0
"4539",40,5760,592.462493225458,24,3,0
"4540",40,5760,561.716617277896,24,4,0
"4541",40,5760,549.345621759224,24,5,0
"4542",40,5760,534.693879834193,24,6,0
"4543",40,5760,517.338750951314,24,7,0
"4544",40,5760,509.392001207385,24,8,0
"4545",40,5760,499.217731076827,24,9,0
"4546",40,5760,506.890969209298,24,10,0
"4547",40,5760,497.430032853315,24,11,0
"4548",40,5760,502.483169970313,24,12,0
"4549",40,5760,482.653516244932,24,13,0
"4550",40,5760,483.536387456795,24,14,0
"4551",40,5760,485.541825391972,24,15,0
"4552",40,5760,480.806119160049,24,16,0
"4553",40,5760,478.100663879094,24,17,0
"4554",40,5760,478.681729825201,24,18,0
"4555",40,5760,469.004180978537,24,19,0
"4556",40,5760,474.402887568299,24,20,0
"4557",40,5760,470.831368579011,24,21,0
"4558",40,5760,472.509059828444,24,22,0
"4559",40,5760,462.55946583614,24,23,0
"4560",40,5760,468.912389085691,24,24,0
"4561",40,5760,460.285969421349,24,25,0
"4562",40,5760,461.171941417797,24,26,0
"4563",40,5760,459.272052262391,24,27,0
"4564",40,5760,466.100663966201,24,28,0
"4565",40,5760,457.96889699319,24,29,0
"4566",40,5760,458.559490087591,24,30,0
"4567",40,5760,458.811095746391,24,31,0
"4568",40,5760,460.975791161046,24,32,0
"4569",40,5760,451.452217360783,24,33,0
"4570",40,5760,456.231224968777,24,34,0
"4571",40,5760,462.272608154444,24,35,0
"4572",40,5760,451.902091866764,24,36,0
"4573",40,5760,458.193201586282,24,37,0
"4574",40,5760,461.150410953528,24,38,0
"4575",40,5760,449.392107781689,24,39,0
"4576",40,5760,449.613167951691,24,40,0
"4577",40,5760,462.664966260103,24,41,0
"4578",40,5760,451.739253910388,24,42,0
"4579",40,5760,455.307444269121,24,43,0
"4580",40,5760,453.689140510981,24,44,0
"4581",40,5760,454.130145168887,24,45,0
"4582",40,5760,452.372939814595,24,46,0
"4583",40,5760,442.381054732951,24,47,0
"4584",40,5760,440.024996128657,24,48,0
"4585",40,5760,450.685447923046,24,49,0
"4586",40,5760,445.351114964073,24,50,0
"4587",40,5760,453.882054662672,24,51,0
"4588",40,5760,448.327607724181,24,52,0
"4589",40,5760,442.092377802766,24,53,0
"4590",40,5760,445.376814296675,24,54,0
"4591",40,5760,441.964608253798,24,55,0
"4592",40,5760,443.539828020646,24,56,0
"4593",40,5760,446.205302404722,24,57,0
"4594",40,5760,446.805428384073,24,58,0
"4595",40,5760,444.961609002592,24,59,0
"4596",40,5760,442.907662443594,24,60,0
"4597",40,5760,445.9901757728,24,61,0
"4598",40,5760,439.401976104624,24,62,0
"4599",40,5760,439.563064371456,24,63,0
"4600",40,5760,455.214984390636,24,64,0
"4601",40,5760,443.402354969029,24,65,0
"4602",40,5760,448.253921613281,24,66,0
"4603",40,5760,447.728471754691,24,67,0
"4604",40,5760,443.688292652717,24,68,0
"4605",40,5760,445.669733169477,24,69,0
"4606",40,5760,442.618372006824,24,70,0
"4607",40,5760,440.616850861352,24,71,0
"4608",40,5760,441.993266844762,24,72,0
"4609",40,5760,853.549682108063,25,1,0
"4610",40,5760,651.827172253183,25,2,0
"4611",40,5760,570.892331211183,25,3,0
"4612",40,5760,535.642668852505,25,4,0
"4613",40,5760,517.915412865707,25,5,0
"4614",40,5760,499.438982238888,25,6,0
"4615",40,5760,484.678480256174,25,7,0
"4616",40,5760,476.651696021542,25,8,0
"4617",40,5760,474.767912501305,25,9,0
"4618",40,5760,468.989871453145,25,10,0
"4619",40,5760,463.371668350314,25,11,0
"4620",40,5760,465.813760543116,25,12,0
"4621",40,5760,455.02051511305,25,13,0
"4622",40,5760,452.537386150519,25,14,0
"4623",40,5760,460.042447739696,25,15,0
"4624",40,5760,451.986093598228,25,16,0
"4625",40,5760,446.601379768379,25,17,0
"4626",40,5760,449.17683027644,25,18,0
"4627",40,5760,449.304520850612,25,19,0
"4628",40,5760,450.433669562118,25,20,0
"4629",40,5760,444.851049912948,25,21,0
"4630",40,5760,438.963192455043,25,22,0
"4631",40,5760,445.613518456051,25,23,0
"4632",40,5760,441.846877726298,25,24,0
"4633",40,5760,443.75406772402,25,25,0
"4634",40,5760,433.061010172886,25,26,0
"4635",40,5760,440.761690496823,25,27,0
"4636",40,5760,434.377022594294,25,28,0
"4637",40,5760,438.901959334532,25,29,0
"4638",40,5760,433.635013891608,25,30,0
"4639",40,5760,438.121109362732,25,31,0
"4640",40,5760,444.061833362866,25,32,0
"4641",40,5760,435.394967395775,25,33,0
"4642",40,5760,438.956631630625,25,34,0
"4643",40,5760,427.393919645185,25,35,0
"4644",40,5760,437.600161108356,25,36,0
"4645",40,5760,434.418885492645,25,37,0
"4646",40,5760,435.387232774718,25,38,0
"4647",40,5760,433.287841662659,25,39,0
"4648",40,5760,431.494669108742,25,40,0
"4649",40,5760,436.460175722728,25,41,0
"4650",40,5760,429.222455561946,25,42,0
"4651",40,5760,434.815452392779,25,43,0
"4652",40,5760,434.024146156892,25,44,0
"4653",40,5760,431.008205186022,25,45,0
"4654",40,5760,432.24631697635,25,46,0
"4655",40,5760,432.676175767502,25,47,0
"4656",40,5760,432.191724998988,25,48,0
"4657",40,5760,431.640343141371,25,49,0
"4658",40,5760,430.513066635914,25,50,0
"4659",40,5760,424.393199210563,25,51,0
"4660",40,5760,429.370137212232,25,52,0
"4661",40,5760,424.782861819486,25,53,0
"4662",40,5760,438.489453603837,25,54,0
"4663",40,5760,424.315139897223,25,55,0
"4664",40,5760,426.801497492953,25,56,0
"4665",40,5760,430.854474272778,25,57,0
"4666",40,5760,430.023790560052,25,58,0
"4667",40,5760,430.870143147928,25,59,0
"4668",40,5760,430.298987640795,25,60,0
"4669",40,5760,430.845094926627,25,61,0
"4670",40,5760,432.247498463487,25,62,0
"4671",40,5760,422.079220636959,25,63,0
"4672",40,5760,427.243282454299,25,64,0
"4673",40,5760,424.633713730319,25,65,0
"4674",40,5760,423.430512302536,25,66,0
"4675",40,5760,436.546377175247,25,67,0
"4676",40,5760,423.18817414434,25,68,0
"4677",40,5760,426.734892624414,25,69,0
"4678",40,5760,439.567638320711,25,70,0
"4679",40,5760,422.53113936973,25,71,0
"4680",40,5760,435.842951996931,25,72,0
"4681",40,5760,978.424832908887,26,1,0
"4682",40,5760,846.51115325031,26,2,0
"4683",40,5760,780.031375888287,26,3,0
"4684",40,5760,733.787497390694,26,4,0
"4685",40,5760,707.230705137839,26,5,0
"4686",40,5760,691.376425033899,26,6,0
"4687",40,5760,674.705869224519,26,7,0
"4688",40,5760,648.308223946488,26,8,0
"4689",40,5760,641.504547385,26,9,0
"4690",40,5760,623.232226287138,26,10,0
"4691",40,5760,617.167185307855,26,11,0
"4692",40,5760,623.005985817027,26,12,0
"4693",40,5760,598.568757836404,26,13,0
"4694",40,5760,598.512926073745,26,14,0
"4695",40,5760,589.497335189726,26,15,0
"4696",40,5760,591.394295753757,26,16,0
"4697",40,5760,586.120091621396,26,17,0
"4698",40,5760,580.882919041816,26,18,0
"4699",40,5760,576.10324422767,26,19,0
"4700",40,5760,566.025402693179,26,20,0
"4701",40,5760,562.867799894038,26,21,0
"4702",40,5760,561.384700377674,26,22,0
"4703",40,5760,543.016226619668,26,23,0
"4704",40,5760,546.636556070185,26,24,0
"4705",40,5760,555.091191991455,26,25,0
"4706",40,5760,549.916208632252,26,26,0
"4707",40,5760,543.643177093123,26,27,0
"4708",40,5760,543.871337822007,26,28,0
"4709",40,5760,549.636911341251,26,29,0
"4710",40,5760,530.469497324653,26,30,0
"4711",40,5760,523.64749729597,26,31,0
"4712",40,5760,531.750519922825,26,32,0
"4713",40,5760,529.46304400249,26,33,0
"4714",40,5760,532.781534843508,26,34,0
"4715",40,5760,519.800137757121,26,35,0
"4716",40,5760,525.733255479405,26,36,0
"4717",40,5760,529.577331116406,26,37,0
"4718",40,5760,521.516702764276,26,38,0
"4719",40,5760,515.659798771533,26,39,0
"4720",40,5760,506.242282916364,26,40,0
"4721",40,5760,516.037839376628,26,41,0
"4722",40,5760,505.894486898641,26,42,0
"4723",40,5760,515.016345035746,26,43,0
"4724",40,5760,510.631350337702,26,44,0
"4725",40,5760,516.058493621434,26,45,0
"4726",40,5760,505.023833116152,26,46,0
"4727",40,5760,505.55305268108,26,47,0
"4728",40,5760,503.743151873296,26,48,0
"4729",40,5760,498.755676916442,26,49,0
"4730",40,5760,507.478903813988,26,50,0
"4731",40,5760,492.47301514514,26,51,0
"4732",40,5760,504.129873123095,26,52,0
"4733",40,5760,509.196964987873,26,53,0
"4734",40,5760,496.463221356367,26,54,0
"4735",40,5760,504.530373025165,26,55,0
"4736",40,5760,494.460811155197,26,56,0
"4737",40,5760,493.919165016681,26,57,0
"4738",40,5760,493.223625619448,26,58,0
"4739",40,5760,490.858514843428,26,59,0
"4740",40,5760,492.051949346023,26,60,0
"4741",40,5760,490.905264565473,26,61,0
"4742",40,5760,484.569013493482,26,62,0
"4743",40,5760,489.439609291419,26,63,0
"4744",40,5760,504.784308610535,26,64,0
"4745",40,5760,493.403170373243,26,65,0
"4746",40,5760,493.479209426573,26,66,0
"4747",40,5760,485.453843236531,26,67,0
"4748",40,5760,485.974305775335,26,68,0
"4749",40,5760,491.35618024566,26,69,0
"4750",40,5760,485.048510738219,26,70,0
"4751",40,5760,478.759666253009,26,71,0
"4752",40,5760,484.972594741589,26,72,0
"4753",40,5760,791.185824972395,27,1,0
"4754",40,5760,581.842937602324,27,2,0
"4755",40,5760,487.331525254456,27,3,0
"4756",40,5760,439.996846585863,27,4,0
"4757",40,5760,399.61412792631,27,5,0
"4758",40,5760,383.965524767086,27,6,0
"4759",40,5760,373.120766599345,27,7,0
"4760",40,5760,350.019578185163,27,8,0
"4761",40,5760,332.768290047985,27,9,0
"4762",40,5760,332.082844367055,27,10,0
"4763",40,5760,321.203465686549,27,11,0
"4764",40,5760,326.29084266137,27,12,0
"4765",40,5760,308.250783940809,27,13,0
"4766",40,5760,311.771672349997,27,14,0
"4767",40,5760,307.433596427771,27,15,0
"4768",40,5760,297.421657927361,27,16,0
"4769",40,5760,289.399165629331,27,17,0
"4770",40,5760,288.504802861888,27,18,0
"4771",40,5760,298.676743746926,27,19,0
"4772",40,5760,287.308539824851,27,20,0
"4773",40,5760,273.110271190228,27,21,0
"4774",40,5760,272.27187458942,27,22,0
"4775",40,5760,286.496322184191,27,23,0
"4776",40,5760,279.17349561551,27,24,0
"4777",40,5760,278.117166052347,27,25,0
"4778",40,5760,272.729456894864,27,26,0
"4779",40,5760,265.487114483229,27,27,0
"4780",40,5760,269.622362438652,27,28,0
"4781",40,5760,269.51431782353,27,29,0
"4782",40,5760,272.830786237429,27,30,0
"4783",40,5760,261.403309632842,27,31,0
"4784",40,5760,262.17710869132,27,32,0
"4785",40,5760,260.927406820892,27,33,0
"4786",40,5760,263.819463247309,27,34,0
"4787",40,5760,262.933420230533,27,35,0
"4788",40,5760,259.308245478822,27,36,0
"4789",40,5760,257.076359931632,27,37,0
"4790",40,5760,261.124195993486,27,38,0
"4791",40,5760,251.477424114678,27,39,0
"4792",40,5760,259.761860617909,27,40,0
"4793",40,5760,250.395511966357,27,41,0
"4794",40,5760,259.003672281434,27,42,0
"4795",40,5760,254.873462781724,27,43,0
"4796",40,5760,258.503524230819,27,44,0
"4797",40,5760,248.818686431627,27,45,0
"4798",40,5760,255.194449046683,27,46,0
"4799",40,5760,245.009088344415,27,47,0
"4800",40,5760,250.036100375698,27,48,0
"4801",40,5760,252.01102120941,27,49,0
"4802",40,5760,243.295758683875,27,50,0
"4803",40,5760,243.907423470043,27,51,0
"4804",40,5760,255.918917158376,27,52,0
"4805",40,5760,250.189479756758,27,53,0
"4806",40,5760,245.273099886181,27,54,0
"4807",40,5760,250.025257567818,27,55,0
"4808",40,5760,251.097045326913,27,56,0
"4809",40,5760,251.205699211503,27,57,0
"4810",40,5760,237.746504400705,27,58,0
"4811",40,5760,236.352931237617,27,59,0
"4812",40,5760,239.096496637899,27,60,0
"4813",40,5760,248.596294851452,27,61,0
"4814",40,5760,239.645707362356,27,62,0
"4815",40,5760,244.208316261278,27,63,0
"4816",40,5760,242.882927402182,27,64,0
"4817",40,5760,239.609575172394,27,65,0
"4818",40,5760,235.081103014535,27,66,0
"4819",40,5760,241.941271149484,27,67,0
"4820",40,5760,243.768974914775,27,68,0
"4821",40,5760,234.193442899091,27,69,0
"4822",40,5760,237.406976987713,27,70,0
"4823",40,5760,248.587836714359,27,71,0
"4824",40,5760,232.18775258745,27,72,0
"4825",40,5760,942.433725164135,28,1,0
"4826",40,5760,867.323409046741,28,2,0
"4827",40,5760,834.818986011052,28,3,0
"4828",40,5760,810.143618498927,28,4,0
"4829",40,5760,784.708468520724,28,5,0
"4830",40,5760,774.083955878225,28,6,0
"4831",40,5760,762.119407822224,28,7,0
"4832",40,5760,757.634211368445,28,8,0
"4833",40,5760,745.961199549676,28,9,0
"4834",40,5760,735.590819299369,28,10,0
"4835",40,5760,731.261790225448,28,11,0
"4836",40,5760,723.986963375514,28,12,0
"4837",40,5760,721.993500373227,28,13,0
"4838",40,5760,710.22211040449,28,14,0
"4839",40,5760,710.298805747128,28,15,0
"4840",40,5760,704.84061629407,28,16,0
"4841",40,5760,695.764975991538,28,17,0
"4842",40,5760,683.759147023311,28,18,0
"4843",40,5760,693.661672519851,28,19,0
"4844",40,5760,693.551052927428,28,20,0
"4845",40,5760,691.448467922058,28,21,0
"4846",40,5760,678.34602279557,28,22,0
"4847",40,5760,676.105240098375,28,23,0
"4848",40,5760,678.245570736989,28,24,0
"4849",40,5760,675.495640860512,28,25,0
"4850",40,5760,673.319287628397,28,26,0
"4851",40,5760,670.044647826706,28,27,0
"4852",40,5760,668.769851612177,28,28,0
"4853",40,5760,654.484505618497,28,29,0
"4854",40,5760,675.010076275399,28,30,0
"4855",40,5760,667.922146333606,28,31,0
"4856",40,5760,656.676405489988,28,32,0
"4857",40,5760,654.005471932907,28,33,0
"4858",40,5760,657.640868114293,28,34,0
"4859",40,5760,648.077617105238,28,35,0
"4860",40,5760,656.239298748648,28,36,0
"4861",40,5760,651.206164744584,28,37,0
"4862",40,5760,646.804687770185,28,38,0
"4863",40,5760,645.676338143653,28,39,0
"4864",40,5760,646.211098688765,28,40,0
"4865",40,5760,647.718010066808,28,41,0
"4866",40,5760,639.05459857626,28,42,0
"4867",40,5760,639.285443473347,28,43,0
"4868",40,5760,634.235152907584,28,44,0
"4869",40,5760,641.086446853217,28,45,0
"4870",40,5760,641.334725541404,28,46,0
"4871",40,5760,644.31333850817,28,47,0
"4872",40,5760,632.761553551285,28,48,0
"4873",40,5760,635.342224826128,28,49,0
"4874",40,5760,633.018634151568,28,50,0
"4875",40,5760,636.592480923428,28,51,0
"4876",40,5760,629.865380893825,28,52,0
"4877",40,5760,629.272580072561,28,53,0
"4878",40,5760,635.546554863963,28,54,0
"4879",40,5760,630.749508116186,28,55,0
"4880",40,5760,630.281838450173,28,56,0
"4881",40,5760,627.873170141428,28,57,0
"4882",40,5760,621.269392087177,28,58,0
"4883",40,5760,622.056456001862,28,59,0
"4884",40,5760,621.100507377927,28,60,0
"4885",40,5760,621.384228899897,28,61,0
"4886",40,5760,618.97632004059,28,62,0
"4887",40,5760,617.305810409323,28,63,0
"4888",40,5760,616.085098121765,28,64,0
"4889",40,5760,623.025672883958,28,65,0
"4890",40,5760,627.199153128732,28,66,0
"4891",40,5760,618.719540565761,28,67,0
"4892",40,5760,613.817660329417,28,68,0
"4893",40,5760,621.448615195129,28,69,0
"4894",40,5760,611.15246656312,28,70,0
"4895",40,5760,617.347630047906,28,71,0
"4896",40,5760,618.419132845427,28,72,0
"4897",40,5760,890.678644718959,29,1,0
"4898",40,5760,875.755189787309,29,2,0
"4899",40,5760,874.454495206643,29,3,0
"4900",40,5760,873.919114254646,29,4,0
"4901",40,5760,880.633516043508,29,5,0
"4902",40,5760,874.314587495041,29,6,0
"4903",40,5760,865.547479908272,29,7,0
"4904",40,5760,878.753308540845,29,8,0
"4905",40,5760,868.164737674292,29,9,0
"4906",40,5760,866.197586501465,29,10,0
"4907",40,5760,871.991891938814,29,11,0
"4908",40,5760,878.530777674987,29,12,0
"4909",40,5760,869.096615252593,29,13,0
"4910",40,5760,871.928615103775,29,14,0
"4911",40,5760,872.839070305794,29,15,0
"4912",40,5760,869.003763706834,29,16,0
"4913",40,5760,866.884039033374,29,17,0
"4914",40,5760,863.017859841861,29,18,0
"4915",40,5760,864.661049863928,29,19,0
"4916",40,5760,867.355207706605,29,20,0
"4917",40,5760,860.026475765474,29,21,0
"4918",40,5760,860.426588055657,29,22,0
"4919",40,5760,866.995666082976,29,23,0
"4920",40,5760,865.494078405896,29,24,0
"4921",40,5760,864.818416051865,29,25,0
"4922",40,5760,862.241796056407,29,26,0
"4923",40,5760,864.066200328317,29,27,0
"4924",40,5760,867.050564252221,29,28,0
"4925",40,5760,868.662459811651,29,29,0
"4926",40,5760,861.353050539582,29,30,0
"4927",40,5760,862.027897517199,29,31,0
"4928",40,5760,860.685370053038,29,32,0
"4929",40,5760,870.414441970675,29,33,0
"4930",40,5760,858.386167749408,29,34,0
"4931",40,5760,856.290794761905,29,35,0
"4932",40,5760,857.391219494543,29,36,0
"4933",40,5760,864.25716318502,29,37,0
"4934",40,5760,860.819732717541,29,38,0
"4935",40,5760,863.937013046768,29,39,0
"4936",40,5760,856.65458696499,29,40,0
"4937",40,5760,859.733990201637,29,41,0
"4938",40,5760,864.219544554532,29,42,0
"4939",40,5760,862.853071457514,29,43,0
"4940",40,5760,863.834870238793,29,44,0
"4941",40,5760,857.685531617355,29,45,0
"4942",40,5760,864.432579570563,29,46,0
"4943",40,5760,864.696372211916,29,47,0
"4944",40,5760,859.884163968519,29,48,0
"4945",40,5760,861.495752653526,29,49,0
"4946",40,5760,862.138337359291,29,50,0
"4947",40,5760,859.011269361647,29,51,0
"4948",40,5760,861.630341418413,29,52,0
"4949",40,5760,861.266882757981,29,53,0
"4950",40,5760,862.472914003891,29,54,0
"4951",40,5760,850.996800460228,29,55,0
"4952",40,5760,859.627309160462,29,56,0
"4953",40,5760,855.271627364607,29,57,0
"4954",40,5760,858.347896964121,29,58,0
"4955",40,5760,864.305496711556,29,59,0
"4956",40,5760,858.363489461799,29,60,0
"4957",40,5760,869.067875501047,29,61,0
"4958",40,5760,853.527402945207,29,62,0
"4959",40,5760,863.315309749133,29,63,0
"4960",40,5760,854.627149149072,29,64,0
"4961",40,5760,859.193481795777,29,65,0
"4962",40,5760,854.47561285241,29,66,0
"4963",40,5760,860.202804266687,29,67,0
"4964",40,5760,863.670429270432,29,68,0
"4965",40,5760,849.138022477751,29,69,0
"4966",40,5760,855.440162686833,29,70,0
"4967",40,5760,849.697864422536,29,71,0
"4968",40,5760,858.386769357912,29,72,0
"4969",40,5760,751.016743979563,30,1,0
"4970",40,5760,407.894555119551,30,2,0
"4971",40,5760,335.524988922991,30,3,0
"4972",40,5760,319.696435109274,30,4,0
"4973",40,5760,306.221200261314,30,5,0
"4974",40,5760,285.519679693831,30,6,0
"4975",40,5760,286.899997365006,30,7,0
"4976",40,5760,285.955026084047,30,8,0
"4977",40,5760,282.822928611325,30,9,0
"4978",40,5760,286.090346125707,30,10,0
"4979",40,5760,278.938507742045,30,11,0
"4980",40,5760,274.442706888358,30,12,0
"4981",40,5760,284.161931654548,30,13,0
"4982",40,5760,272.004848997989,30,14,0
"4983",40,5760,287.479272179778,30,15,0
"4984",40,5760,278.175932399952,30,16,0
"4985",40,5760,278.164738271975,30,17,0
"4986",40,5760,266.257898827203,30,18,0
"4987",40,5760,277.34983532454,30,19,0
"4988",40,5760,267.909986073795,30,20,0
"4989",40,5760,273.251163683825,30,21,0
"4990",40,5760,278.40084107536,30,22,0
"4991",40,5760,277.586645538435,30,23,0
"4992",40,5760,268.674703382096,30,24,0
"4993",40,5760,266.82828879717,30,25,0
"4994",40,5760,280.127138744003,30,26,0
"4995",40,5760,265.955562027097,30,27,0
"4996",40,5760,264.975579358689,30,28,0
"4997",40,5760,271.447407169305,30,29,0
"4998",40,5760,278.337485277859,30,30,0
"4999",40,5760,265.835635871993,30,31,0
"5000",40,5760,282.811933612145,30,32,0
"5001",40,5760,278.167187241879,30,33,0
"5002",40,5760,276.148002885211,30,34,0
"5003",40,5760,272.112783331909,30,35,0
"5004",40,5760,266.880874113204,30,36,0
"5005",40,5760,269.011815358431,30,37,0
"5006",40,5760,264.926579036134,30,38,0
"5007",40,5760,275.659201397933,30,39,0
"5008",40,5760,278.474497800492,30,40,0
"5009",40,5760,284.328729639439,30,41,0
"5010",40,5760,266.734523862608,30,42,0
"5011",40,5760,277.591654894138,30,43,0
"5012",40,5760,270.042426094399,30,44,0
"5013",40,5760,269.314766506695,30,45,0
"5014",40,5760,278.147974950232,30,46,0
"5015",40,5760,265.782103098616,30,47,0
"5016",40,5760,273.151686310397,30,48,0
"5017",40,5760,265.254172200538,30,49,0
"5018",40,5760,275.450965469871,30,50,0
"5019",40,5760,269.518909458488,30,51,0
"5020",40,5760,260.254378851845,30,52,0
"5021",40,5760,267.197545216364,30,53,0
"5022",40,5760,270.958296011324,30,54,0
"5023",40,5760,272.123644382873,30,55,0
"5024",40,5760,265.895305892824,30,56,0
"5025",40,5760,276.576033457544,30,57,0
"5026",40,5760,270.356206135287,30,58,0
"5027",40,5760,273.768871511561,30,59,0
"5028",40,5760,274.025193953335,30,60,0
"5029",40,5760,278.889262768617,30,61,0
"5030",40,5760,272.639639229581,30,62,0
"5031",40,5760,269.683622381901,30,63,0
"5032",40,5760,271.899952158042,30,64,0
"5033",40,5760,270.922534869704,30,65,0
"5034",40,5760,271.864048331259,30,66,0
"5035",40,5760,266.491916530162,30,67,0
"5036",40,5760,281.381182012004,30,68,0
"5037",40,5760,270.158442375497,30,69,0
"5038",40,5760,272.476936947576,30,70,0
"5039",40,5760,270.982955947032,30,71,0
"5040",40,5760,276.400703302367,30,72,0
"5041",40,5760,812.507803940617,31,1,0
"5042",40,5760,698.376687457061,31,2,0
"5043",40,5760,654.840508797532,31,3,0
"5044",40,5760,619.523149393997,31,4,0
"5045",40,5760,611.380099497351,31,5,0
"5046",40,5760,603.447112728522,31,6,0
"5047",40,5760,591.977564695359,31,7,0
"5048",40,5760,575.171681119843,31,8,0
"5049",40,5760,572.723621259543,31,9,0
"5050",40,5760,572.26192579537,31,10,0
"5051",40,5760,567.353584244022,31,11,0
"5052",40,5760,548.607982632089,31,12,0
"5053",40,5760,561.363521240738,31,13,0
"5054",40,5760,548.567156574675,31,14,0
"5055",40,5760,553.083410472743,31,15,0
"5056",40,5760,551.061310584872,31,16,0
"5057",40,5760,555.206650282198,31,17,0
"5058",40,5760,545.712814654491,31,18,0
"5059",40,5760,536.176210484064,31,19,0
"5060",40,5760,540.864936208607,31,20,0
"5061",40,5760,548.078006729887,31,21,0
"5062",40,5760,540.106883433527,31,22,0
"5063",40,5760,538.370353405427,31,23,0
"5064",40,5760,542.024594376902,31,24,0
"5065",40,5760,527.670873250557,31,25,0
"5066",40,5760,524.900685042376,31,26,0
"5067",40,5760,542.328378813728,31,27,0
"5068",40,5760,531.05751147026,31,28,0
"5069",40,5760,524.414454943876,31,29,0
"5070",40,5760,538.412557838273,31,30,0
"5071",40,5760,532.263905649107,31,31,0
"5072",40,5760,531.920903723542,31,32,0
"5073",40,5760,521.013630888745,31,33,0
"5074",40,5760,527.670561222199,31,34,0
"5075",40,5760,524.240924418075,31,35,0
"5076",40,5760,528.324790129764,31,36,0
"5077",40,5760,525.881135593714,31,37,0
"5078",40,5760,538.732557841175,31,38,0
"5079",40,5760,520.782197553688,31,39,0
"5080",40,5760,530.609088525283,31,40,0
"5081",40,5760,528.104383587718,31,41,0
"5082",40,5760,529.827344895749,31,42,0
"5083",40,5760,527.768741355011,31,43,0
"5084",40,5760,530.470484751484,31,44,0
"5085",40,5760,528.758497126878,31,45,0
"5086",40,5760,528.968518131026,31,46,0
"5087",40,5760,514.267556047958,31,47,0
"5088",40,5760,525.82406613408,31,48,0
"5089",40,5760,527.993154553047,31,49,0
"5090",40,5760,522.950468124359,31,50,0
"5091",40,5760,527.026275458341,31,51,0
"5092",40,5760,521.800925760169,31,52,0
"5093",40,5760,527.516368117008,31,53,0
"5094",40,5760,522.783154657559,31,54,0
"5095",40,5760,516.147005176769,31,55,0
"5096",40,5760,515.42980981983,31,56,0
"5097",40,5760,520.684223585467,31,57,0
"5098",40,5760,527.798577189718,31,58,0
"5099",40,5760,518.759439076121,31,59,0
"5100",40,5760,514.660247148764,31,60,0
"5101",40,5760,517.300774987947,31,61,0
"5102",40,5760,518.893002703083,31,62,0
"5103",40,5760,519.571094352862,31,63,0
"5104",40,5760,526.552708729831,31,64,0
"5105",40,5760,514.955786545203,31,65,0
"5106",40,5760,515.379434552592,31,66,0
"5107",40,5760,518.114382079927,31,67,0
"5108",40,5760,518.514228564958,31,68,0
"5109",40,5760,518.941943231185,31,69,0
"5110",40,5760,519.515272239555,31,70,0
"5111",40,5760,514.204871370415,31,71,0
"5112",40,5760,523.252973757122,31,72,0
"5113",40,5760,795.70557532185,32,1,0
"5114",40,5760,574.951742951801,32,2,0
"5115",40,5760,527.730723329734,32,3,0
"5116",40,5760,490.996900979608,32,4,0
"5117",40,5760,478.393876364239,32,5,0
"5118",40,5760,462.53813744057,32,6,0
"5119",40,5760,457.773262506168,32,7,0
"5120",40,5760,454.269494075199,32,8,0
"5121",40,5760,441.463908306312,32,9,0
"5122",40,5760,442.899097622856,32,10,0
"5123",40,5760,436.954347748776,32,11,0
"5124",40,5760,437.80511555107,32,12,0
"5125",40,5760,431.541266668283,32,13,0
"5126",40,5760,429.866860703177,32,14,0
"5127",40,5760,429.087389223648,32,15,0
"5128",40,5760,431.518652116235,32,16,0
"5129",40,5760,436.267321136726,32,17,0
"5130",40,5760,432.605156340525,32,18,0
"5131",40,5760,426.448232751293,32,19,0
"5132",40,5760,425.899232134859,32,20,0
"5133",40,5760,421.326364988614,32,21,0
"5134",40,5760,426.474125904675,32,22,0
"5135",40,5760,431.684578938425,32,23,0
"5136",40,5760,426.154427852839,32,24,0
"5137",40,5760,431.618629782309,32,25,0
"5138",40,5760,430.120456087662,32,26,0
"5139",40,5760,424.330830602059,32,27,0
"5140",40,5760,427.121066394475,32,28,0
"5141",40,5760,422.738734346686,32,29,0
"5142",40,5760,422.467343445205,32,30,0
"5143",40,5760,426.128531094191,32,31,0
"5144",40,5760,418.371873352349,32,32,0
"5145",40,5760,412.220151450602,32,33,0
"5146",40,5760,422.511949755929,32,34,0
"5147",40,5760,423.422154948505,32,35,0
"5148",40,5760,420.13473971332,32,36,0
"5149",40,5760,422.798789643572,32,37,0
"5150",40,5760,426.260107958832,32,38,0
"5151",40,5760,419.50213850482,32,39,0
"5152",40,5760,418.125212905268,32,40,0
"5153",40,5760,423.30265210344,32,41,0
"5154",40,5760,420.878357868169,32,42,0
"5155",40,5760,420.8173753519,32,43,0
"5156",40,5760,420.836339245341,32,44,0
"5157",40,5760,412.952964965531,32,45,0
"5158",40,5760,429.617311024202,32,46,0
"5159",40,5760,431.350329485892,32,47,0
"5160",40,5760,424.76386091411,32,48,0
"5161",40,5760,412.655821834584,32,49,0
"5162",40,5760,416.731761431428,32,50,0
"5163",40,5760,423.300158780944,32,51,0
"5164",40,5760,421.611817607872,32,52,0
"5165",40,5760,418.07880339986,32,53,0
"5166",40,5760,421.166144510744,32,54,0
